hardware_name,unified_manufacturer,type,g3d_mark,g2d_mark,fps_estimate_3d,cuda_score,opencl_score,unified_price,unified_tdp,fps_per_dollar,multi_api_support
Radeon HD 6790,Unknown,Unknown,1613.0,370.0,16.13,0.0,0.0,294.0,150.0,0.05486394557823129,0
Radeon HD 6800,AMD,Unknown,0.0,0.0,0.0,0.0,4310.0,0.0,0.0,0.0,1
Radeon HD 6800M,AMD,Unknown,726.0,229.0,7.26,0.0,2490.0,0.0,0.0,0.0,1
Radeon HD 6850,Unknown,Unknown,1979.0,425.0,19.79,0.0,0.0,85.0,127.0,0.2328235294117647,0
Radeon HD 6850 X2,AMD,Unknown,2534.0,373.0,25.34,0.0,3977.0,0.0,0.0,0.0,1
Radeon HD 6870,AMD,Unknown,2223.0,397.0,22.23,0.0,4950.0,275.0,151.0,0.08083636363636364,1
Radeon HD 6900,AMD,Unknown,0.0,0.0,0.0,0.0,5599.0,0.0,0.0,0.0,1
Radeon HD 6900M,AMD,Unknown,1710.0,345.0,17.1,0.0,3259.0,0.0,0.0,0.0,1
Radeon HD 6950,AMD,Unknown,2650.0,421.0,26.5,0.0,5252.0,139.99,200.0,0.18929923565968995,1
Radeon HD 6970,Unknown,Unknown,2863.0,430.0,28.63,0.0,0.0,149.99,250.0,0.19087939195946393,0
Radeon HD 6970M,AMD,Unknown,2270.0,656.0,22.7,0.0,3349.0,215.99,75.0,0.10509745821565812,1
Radeon HD 6990,Unknown,Unknown,3013.0,630.0,30.13,0.0,0.0,498.49,375.0,0.060442536460109525,0
Radeon HD 7000,AMD,Unknown,0.0,0.0,0.0,0.0,790.0,0.0,0.0,0.0,1
Radeon HD 7290,Unknown,Unknown,115.0,51.0,1.15,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7290M,Unknown,Unknown,123.0,90.0,1.23,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7310,AMD,Unknown,130.0,45.0,1.3,0.0,312.0,0.0,0.0,0.0,1
Radeon HD 7310 - Carte graphique,Unknown,Unknown,174.0,120.0,1.74,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7310G,Unknown,Unknown,181.0,119.0,1.81,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7310M,Unknown,Unknown,166.0,127.0,1.66,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7340,AMD,Unknown,157.0,57.0,1.57,0.0,389.0,552.69,0.0,0.0028406520834464164,1
Radeon HD 7340G,Unknown,Unknown,196.0,146.0,1.96,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7340M,Unknown,Unknown,221.0,160.0,2.21,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7350,Unknown,Unknown,193.0,248.0,1.93,0.0,0.0,0.0,19.1,0.0,0
Radeon HD 7400,AMD,Unknown,0.0,0.0,0.0,0.0,634.0,0.0,0.0,0.0,1
Radeon HD 7400G,AMD,Unknown,267.0,109.0,2.67,0.0,592.0,0.0,0.0,0.0,1
Radeon HD 7400M,AMD,Unknown,0.0,0.0,0.0,0.0,726.0,0.0,0.0,0.0,1
Radeon HD 7420G,AMD,Unknown,311.0,121.0,3.11,0.0,675.0,0.0,0.0,0.0,1
Radeon HD 7450,AMD,Unknown,221.0,147.0,2.21,0.0,642.0,49.99,18.0,0.04420884176835367,1
Radeon HD 7450A,AMD,Unknown,288.0,385.0,2.88,0.0,668.0,0.0,0.0,0.0,1
Radeon HD 7450M,AMD,Unknown,330.0,441.0,3.3,0.0,476.0,0.0,7.0,0.0,1
Radeon HD 7470,AMD,Unknown,316.0,177.0,3.16,0.0,791.0,81.37,27.0,0.038834951456310676,1
Radeon HD 7470M,Unknown,Unknown,408.0,393.0,4.08,0.0,0.0,0.0,7.0,0.0,0
Radeon HD 7480D,AMD,Unknown,285.0,117.0,2.85,0.0,751.0,0.0,65.0,0.0,1
Radeon HD 7500,AMD,Unknown,0.0,0.0,0.0,0.0,1352.0,0.0,0.0,0.0,1
Radeon HD 7500/7600,AMD,Unknown,0.0,0.0,0.0,0.0,928.0,0.0,0.0,0.0,1
Radeon HD 7500G,AMD,Unknown,330.0,114.0,3.3,0.0,824.0,0.0,0.0,0.0,1
Radeon HD 7500G + 7500M/7600M Dual,Unknown,Unknown,617.0,308.0,6.17,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7500G + 7550M Dual,Unknown,Unknown,497.0,263.0,4.97,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7500G + HD 7500M/7600M Dual,Unknown,Unknown,356.0,265.0,3.56,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7500M/7600M,AMD,Unknown,0.0,0.0,0.0,0.0,1062.0,0.0,0.0,0.0,1
Radeon HD 7520G,AMD,Unknown,312.0,111.0,3.12,0.0,966.0,0.0,0.0,0.0,1
Radeon HD 7520G + 7400M Dual,Unknown,Unknown,487.0,280.0,4.87,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + 7470M Dual,Unknown,Unknown,543.0,345.0,5.43,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + 7500/7600 Dual,Unknown,Unknown,582.0,379.0,5.82,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + 7600M Dual,Unknown,Unknown,591.0,362.0,5.91,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + 7610M Dual,Unknown,Unknown,588.0,317.0,5.88,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + 7650M Dual,Unknown,Unknown,453.0,345.0,4.53,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + 7670M Dual,Unknown,Unknown,523.0,323.0,5.23,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + 7700M Dual,Unknown,Unknown,1061.0,331.0,10.61,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + 8600/8700M Dual,Unknown,Unknown,311.0,329.0,3.11,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + 8750M Dual,Unknown,Unknown,377.0,388.0,3.77,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + HD 7400M Dual,Unknown,Unknown,545.0,315.0,5.45,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + HD 7500/7600 Dual,Unknown,Unknown,832.0,355.0,8.32,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + HD 7600M Dual,Unknown,Unknown,447.0,150.0,4.47,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + HD 7670M Dual,Unknown,Unknown,495.0,295.0,4.95,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + HD 7700M Dual,Unknown,Unknown,575.0,389.0,5.75,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + HD 8600/8700M Dual,Unknown,Unknown,624.0,291.0,6.24,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G + HD 8750M Dual,Unknown,Unknown,651.0,289.0,6.51,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G N HD 7520G + HD 7500/7600 7500/760,Unknown,Unknown,575.0,386.0,5.75,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7520G N HD 7520G + HD 7600M N HD 7600M D,Unknown,Unknown,365.0,263.0,3.65,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7540D,AMD,Unknown,336.0,125.0,3.36,0.0,1073.0,0.0,65.0,0.0,1
Radeon HD 7540D + 6570 Dual,Unknown,Unknown,720.0,469.0,7.2,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7540D + 7500 Dual,Unknown,Unknown,822.0,471.0,8.22,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7540D + HD 6450 Dual,Unknown,Unknown,643.0,444.0,6.43,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7550M,Unknown,Unknown,465.0,403.0,4.65,0.0,0.0,0.0,13.0,0.0,0
Radeon HD 7550M/7650M,Unknown,Unknown,729.0,524.0,7.29,0.0,0.0,0.0,13.0,0.0,0
Radeon HD 7560D,AMD,Unknown,472.0,168.0,4.72,0.0,1450.0,0.0,100.0,0.0,1
Radeon HD 7560D + 6450 Dual,Unknown,Unknown,569.0,490.0,5.69,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7560D + 6570 Dual,Unknown,Unknown,833.0,476.0,8.33,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7560D + 6670 Dual,Unknown,Unknown,1131.0,501.0,11.31,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7560D + 7560D Dual,Unknown,Unknown,983.0,420.0,9.83,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7560D + 7570 Dual,Unknown,Unknown,985.0,434.0,9.85,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7560D + 7670 Dual,Unknown,Unknown,1426.0,445.0,14.26,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7560D + 7700 Dual,Unknown,Unknown,1919.0,518.0,19.19,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7560D + HD 6570 Dual,Unknown,Unknown,1237.0,528.0,12.37,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7560D + HD 6670 Dual,Unknown,Unknown,1555.0,652.0,15.55,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7560D + HD 7000 Dual,Unknown,Unknown,534.0,423.0,5.34,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7560D + HD 7600 Dual,Unknown,Unknown,1258.0,457.0,12.58,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7560D + HD 7670 Dual,Unknown,Unknown,1380.0,463.0,13.8,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7560D + HD 7700 Dual,Unknown,Unknown,1347.0,497.0,13.47,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7560D + HD 8570 Dual,Unknown,Unknown,936.0,425.0,9.36,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7560D + R5 235 Dual,Unknown,Unknown,563.0,397.0,5.63,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7570,AMD,Unknown,613.0,265.0,6.13,0.0,1344.0,102.49,44.0,0.05981071324031613,1
Radeon HD 7570M,AMD,Unknown,445.0,197.0,4.45,0.0,1004.0,0.0,13.0,0.0,1
Radeon HD 7570M/HD 7670M,AMD,Unknown,699.0,555.0,6.99,0.0,1416.0,0.0,25.0,0.0,1
Radeon HD 7580D,Unknown,Unknown,351.0,430.0,3.51,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7600,AMD,Unknown,0.0,0.0,0.0,0.0,1497.0,0.0,0.0,0.0,1
Radeon HD 7600G,AMD,Unknown,320.0,99.0,3.2,0.0,1086.0,0.0,0.0,0.0,1
Radeon HD 7600G + 6400M Dual,Unknown,Unknown,377.0,257.0,3.77,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7600G + 7450M Dual,Unknown,Unknown,390.0,221.0,3.9,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7600G + 7500M/7600M Dual,Unknown,Unknown,406.0,210.0,4.06,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7600G + 7550M Dual,Unknown,Unknown,423.0,247.0,4.23,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7600G + 8500M/8700M Dual,Unknown,Unknown,470.0,257.0,4.7,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7600G + HD 7400M Dual,Unknown,Unknown,329.0,147.0,3.29,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7600G + HD 7500M/7600M Dual,Unknown,Unknown,555.0,244.0,5.55,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7600G + HD 7550M Dual,Unknown,Unknown,509.0,202.0,5.09,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7600G + HD 8670M Dual,Unknown,Unknown,544.0,241.0,5.44,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7600G + HD Dual,Unknown,Unknown,435.0,158.0,4.35,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7600G N HD 7600G + HD ON HD Dual,Unknown,Unknown,526.0,244.0,5.26,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7600M,AMD,Unknown,0.0,0.0,0.0,0.0,1249.0,0.0,0.0,0.0,1
Radeon HD 7600M + 7600M Dual,Unknown,Unknown,773.0,317.0,7.73,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7610M,Unknown,Unknown,632.0,479.0,6.32,0.0,0.0,0.0,20.0,0.0,0
Radeon HD 7620G,AMD,Unknown,366.0,113.0,3.66,0.0,1232.0,0.0,0.0,0.0,1
Radeon HD 7620G + 8600M Dual,Unknown,Unknown,509.0,294.0,5.09,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7620G + 8670M Dual,Unknown,Unknown,577.0,322.0,5.77,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7620G + HD 8600M Dual,Unknown,Unknown,443.0,267.0,4.43,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7620G + HD 8670M Dual,Unknown,Unknown,507.0,267.0,5.07,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7620G N HD 7620G + HD 8600M N HD 8600M D,Unknown,Unknown,452.0,238.0,4.52,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G,AMD,Unknown,448.0,122.0,4.48,0.0,1255.0,0.0,0.0,0.0,1
Radeon HD 7640G + 6400M Dual,Unknown,Unknown,527.0,279.0,5.27,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 7400M Dual,Unknown,Unknown,637.0,286.0,6.37,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 7450M Dual,Unknown,Unknown,754.0,353.0,7.54,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 7470M Dual,Unknown,Unknown,595.0,301.0,5.95,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 7500/7600 Dual,Unknown,Unknown,627.0,293.0,6.27,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 7500M/7600M Dual,Unknown,Unknown,776.0,317.0,7.76,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 7600M Dual,Unknown,Unknown,706.0,294.0,7.06,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 7610M Dual,Unknown,Unknown,510.0,309.0,5.1,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 7650M Dual,Unknown,Unknown,747.0,188.0,7.47,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 7670M Dual,Unknown,Unknown,645.0,294.0,6.45,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 7690M Dual,Unknown,Unknown,946.0,325.0,9.46,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 7700M Dual,Unknown,Unknown,691.0,324.0,6.91,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 8500M Dual,Unknown,Unknown,586.0,308.0,5.86,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 8570M Dual,Unknown,Unknown,558.0,274.0,5.58,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 8600/8700M Dual,Unknown,Unknown,689.0,308.0,6.89,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 8600M Dual,Unknown,Unknown,250.0,217.0,2.5,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 8670M Dual,Unknown,Unknown,558.0,316.0,5.58,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + 8750M Dual,Unknown,Unknown,655.0,305.0,6.55,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + HD 7400M Dual,Unknown,Unknown,621.0,297.0,6.21,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + HD 7500/7600 Dual,Unknown,Unknown,424.0,301.0,4.24,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + HD 7600M Dual,Unknown,Unknown,704.0,277.0,7.04,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + HD 7600M N HD 7600M Dual,Unknown,Unknown,407.0,198.0,4.07,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + HD 7670M Dual,Unknown,Unknown,519.0,97.0,5.19,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + HD 7700M Dual,Unknown,Unknown,589.0,277.0,5.89,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + HD 7700M N HD 7700M Dual,Unknown,Unknown,631.0,272.0,6.31,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + HD 8500M Dual,Unknown,Unknown,607.0,305.0,6.07,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + HD 8500M N HD 8500M Dual,Unknown,Unknown,666.0,311.0,6.66,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + HD 8570M Dual,Unknown,Unknown,475.0,196.0,4.75,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + HD 8600/8700M Dual,Unknown,Unknown,587.0,298.0,5.87,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + HD 8670M Dual,Unknown,Unknown,677.0,249.0,6.77,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + HD 8750M Dual,Unknown,Unknown,997.0,293.0,9.97,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + R5 M200 Dual,Unknown,Unknown,559.0,249.0,5.59,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G + R5 M230 Dual,Unknown,Unknown,239.0,75.0,2.39,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G N HD 7640G + HD 7600M N HD 7600M D,Unknown,Unknown,824.0,262.0,8.24,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G N HD 7640G + HD 7670M Dual,Unknown,Unknown,680.0,305.0,6.8,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7640G N HD 7640G + HD 8570M Dual,Unknown,Unknown,423.0,287.0,4.23,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7650A,AMD,Unknown,564.0,311.0,5.64,0.0,1261.0,262.0,0.0,0.02152671755725191,1
Radeon HD 7650M,AMD,Unknown,451.0,69.0,4.51,0.0,1043.0,0.0,20.0,0.0,1
Radeon HD 7660D,AMD,Unknown,504.0,182.0,5.04,0.0,2017.0,0.0,100.0,0.0,1
Radeon HD 7660D + 6570 Dual,Unknown,Unknown,1100.0,551.0,11.0,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660D + 6670 Dual,Unknown,Unknown,1238.0,524.0,12.38,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660D + 7470 Dual,Unknown,Unknown,466.0,491.0,4.66,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660D + 7500 Dual,Unknown,Unknown,1121.0,500.0,11.21,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660D + 7540D Dual,Unknown,Unknown,1204.0,547.0,12.04,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660D + 7670 Dual,Unknown,Unknown,1062.0,494.0,10.62,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660D + HD 6670 Dual,Unknown,Unknown,1485.0,515.0,14.85,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660D + HD 7000 Dual,Unknown,Unknown,634.0,465.0,6.34,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660D + HD 7400 Dual,Unknown,Unknown,340.0,448.0,3.4,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660D + HD 7700 Dual,Unknown,Unknown,1958.0,495.0,19.58,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660D + R5 235 Dual,Unknown,Unknown,524.0,386.0,5.24,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660D + R7 240 Dual,Unknown,Unknown,942.0,453.0,9.42,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G,AMD,Unknown,476.0,129.0,4.76,0.0,1714.0,0.0,0.0,0.0,1
Radeon HD 7660G + 7400M Dual,Unknown,Unknown,588.0,326.0,5.88,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + 7470M Dual,Unknown,Unknown,631.0,351.0,6.31,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + 7600M Dual,Unknown,Unknown,832.0,341.0,8.32,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + 7610M Dual,Unknown,Unknown,746.0,323.0,7.46,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + 7670M Dual,Unknown,Unknown,743.0,347.0,7.43,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + 7700M Dual,Unknown,Unknown,757.0,311.0,7.57,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + 7730M Dual,Unknown,Unknown,931.0,392.0,9.31,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + 8600M Dual,Unknown,Unknown,446.0,360.0,4.46,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + 8670M Dual,Unknown,Unknown,588.0,333.0,5.88,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + HD 7500/7600 7500/7600 Dual,Unknown,Unknown,1002.0,347.0,10.02,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + HD 7500/7600 Dual,Unknown,Unknown,760.0,369.0,7.6,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + HD 7500M/7600M Dual,Unknown,Unknown,999.0,323.0,9.99,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + HD 7600M Dual,Unknown,Unknown,616.0,116.0,6.16,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + HD 7600M N HD 7600M Dual,Unknown,Unknown,460.0,297.0,4.6,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + HD 7670M Dual,Unknown,Unknown,707.0,317.0,7.07,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + HD 7700M Dual,Unknown,Unknown,777.0,168.0,7.77,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + HD 7730M Dual,Unknown,Unknown,882.0,329.0,8.82,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + HD 8500M Dual,Unknown,Unknown,758.0,355.0,7.58,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + HD 8600/8700M Dual,Unknown,Unknown,747.0,365.0,7.47,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + HD 8600M Dual,Unknown,Unknown,364.0,337.0,3.64,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G + HD 8670M Dual,Unknown,Unknown,711.0,325.0,7.11,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G N HD 7660G + HD 7600M N HD 7600M D,Unknown,Unknown,723.0,292.0,7.23,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G N HD 7660G + HD 7670M Dual,Unknown,Unknown,705.0,318.0,7.05,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7660G N HD 7660G + HD 7700M N HD 7700M D,Unknown,Unknown,967.0,351.0,9.67,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7670,Unknown,Unknown,813.0,301.0,8.13,0.0,0.0,0.0,66.0,0.0,0
Radeon HD 7670A,Unknown,Unknown,1050.0,702.0,10.5,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7670M,AMD,Unknown,485.0,123.0,4.85,0.0,1247.0,629.99,20.0,0.007698534897379323,1
Radeon HD 7670M + 7670M Dual,Unknown,Unknown,738.0,294.0,7.38,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7690M,AMD,Unknown,1003.0,576.0,10.03,0.0,1242.0,0.0,20.0,0.0,1
Radeon HD 7690M XT,Unknown,Unknown,1009.0,552.0,10.09,0.0,0.0,0.0,25.0,0.0,0
Radeon HD 7700,AMD,Unknown,0.0,0.0,0.0,0.0,12569.0,0.0,0.0,0.0,2
Radeon HD 7700-serie,Unknown,Unknown,1899.0,533.0,18.99,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7700M,AMD,Unknown,0.0,0.0,0.0,0.0,6944.0,0.0,0.0,0.0,2
Radeon HD 7730,Unknown,Unknown,1217.0,402.0,12.17,0.0,0.0,232.7,47.0,0.0522990975504942,0
Radeon HD 7730M,AMD,Unknown,634.0,218.0,6.34,0.0,6787.0,0.0,25.0,0.0,1
Radeon HD 7750,Unknown,Unknown,1696.0,398.0,16.96,0.0,0.0,99.99,55.0,0.16961696169616963,0
Radeon HD 7750M,Unknown,Unknown,1191.0,693.0,11.91,0.0,0.0,0.0,28.0,0.0,0
Radeon HD 7770,AMD,Unknown,2204.0,471.0,22.04,0.0,0.0,300.0,80.0,0.07346666666666667,1
Radeon HD 7770 GHz Edition,AMD,Unknown,0.0,0.0,0.0,0.0,14263.0,0.0,0.0,0.0,1
Radeon HD 7790,Unknown,Unknown,3090.0,459.0,30.9,0.0,0.0,139.99,85.0,0.22073005214658187,0
Radeon HD 7800,AMD,Unknown,0.0,0.0,0.0,0.0,23666.0,0.0,0.0,0.0,2
Radeon HD 7800-serie,Unknown,Unknown,4029.0,708.0,40.29,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 7800M,AMD,Unknown,0.0,0.0,0.0,0.0,9761.0,0.0,0.0,0.0,1
Radeon HD 7850,Unknown,Unknown,3826.0,550.0,38.26,0.0,0.0,169.99,130.0,0.22507206306253308,0
Radeon HD 7850M,Unknown,Unknown,1373.0,566.0,13.73,0.0,0.0,0.0,40.0,0.0,0
Radeon HD 7870,Unknown,Unknown,4661.0,587.0,46.61,0.0,0.0,176.0,175.0,0.26482954545454546,0
Radeon HD 7870 XT,Unknown,Unknown,4470.0,661.0,44.7,0.0,0.0,0.0,185.0,0.0,0
Radeon HD 7870M,Unknown,Unknown,1507.0,556.0,15.07,0.0,0.0,0.0,45.0,0.0,0
Radeon HD 7900,AMD,Unknown,0.0,0.0,0.0,0.0,32996.0,0.0,0.0,0.0,2
Radeon HD 7950,AMD,Unknown,0.0,0.0,0.0,0.0,28521.0,0.0,0.0,0.0,2
Radeon HD 7950 / R9 280,Unknown,Unknown,4765.0,691.0,47.65,0.0,0.0,259.98,200.0,0.18328332948688358,0
Radeon HD 7970 / R9 280X,Unknown,Unknown,5248.0,730.0,52.48,0.0,0.0,246.99,250.0,0.21247823798534352,0
Radeon HD 7970M,AMD,Unknown,3774.0,541.0,37.74,0.0,22410.0,0.0,75.0,0.0,1
Radeon HD 7990,Unknown,Unknown,5566.0,766.0,55.66,0.0,0.0,399.99,375.0,0.1391534788369709,0
Radeon HD 8180,Unknown,Unknown,152.0,55.0,1.52,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 8200 / R3,AMD,Unknown,0.0,0.0,0.0,0.0,1137.0,0.0,0.0,0.0,2
Radeon HD 8210,AMD,Unknown,191.0,50.0,1.91,0.0,784.0,0.0,0.0,0.0,1
Radeon HD 8210E,Unknown,Unknown,194.0,202.0,1.94,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 8240,AMD,Unknown,241.0,62.0,2.41,0.0,978.0,0.0,0.0,0.0,1
Radeon HD 8250,AMD,Unknown,208.0,63.0,2.08,0.0,1075.0,0.0,0.0,0.0,1
Radeon HD 8280,Unknown,Unknown,319.0,141.0,3.19,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 8280E,AMD,Unknown,241.0,82.0,2.41,0.0,1210.0,0.0,0.0,0.0,1
Radeon HD 8280G,Unknown,Unknown,270.0,130.0,2.7,0.0,0.0,0.0,0.0,0.0,0
Radeon HD 8310E,Unknown,Unknown,341.0,187.0,3.41,0.0,0.0,0.0,0.0,0.0,0
