hardware_name,unified_manufacturer,type,performance_tier,release_date,unified_price,unified_tdp,process_nm,fp32_tflops,fp16_tflops,int8_tops,memory_size_gb,memory_bandwidth_gbps,g3d_mark,g2d_mark,fps_estimate_3d,cuda_score,opencl_score,tops_per_watt_fp32,tops_per_watt_int8,fps_per_dollar,tflops_per_dollar,memory_compute_ratio,fp16_fp32_ratio,int8_fp32_ratio,latency_ms,throughput_ops_per_sec,multi_api_support,cuda_efficiency,opencl_efficiency,vulkan_efficiency
NVS 3100M,Unknown,Unknown,Legacy,Unknown,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,42.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NVS 315,Nvidia,Unknown,Legacy,Unknown,69.99,19.5,0.0,0.0,0.0,0.0,0.0,0.0,286.0,187.0,2.86,0.0,851.0,0.0,0.0,0.04086298042577511,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
NVS 4200M,Nvidia,Unknown,Legacy,Unknown,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,75.0,2.57,0.0,1155.0,0.0,0.0,0.00644110275689223,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
NVS 510,Nvidia,Unknown,Legacy,Unknown,139.99,35.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,276.0,7.3,1282.0,1436.0,0.0,0.0,0.052146581898707044,0.0,0.0,0.0,0.0,0.0,0.0,3,0.8927576601671309,1.0,0.0
NVS 5100M,Unknown,Unknown,Legacy,Unknown,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,87.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NVS 5200M,Nvidia,Unknown,Legacy,Unknown,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,193.0,5.34,0.0,1556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
NVS 5400M,Nvidia,Unknown,Legacy,Unknown,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,184.0,6.35,0.0,2151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
NVS 810,Unknown,Unknown,Legacy,Unknown,624.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.0,313.0,11.41,0.0,0.0,0.0,0.0,0.018256292100673612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Navi 10 [RX 5600 OEM/5600 XT / 5700/5700 XT],AMD,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Navi 14 [RX 5500/5500M / Pro 5500M],AMD,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Navi 21 [RX 6800/6800 XT / 6900 XT],AMD,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Navi 22 [RX 6700/6700 XT / 6800M],AMD,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
OPAL XT/GL,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,640.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
OpenXT Display Driver,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,485.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
P102-100,Nvidia,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
P104-100,Nvidia,Unknown,Legacy,Unknown,299.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,114.0,44.5,0.0,44280.0,0.0,0.0,0.14833827794259807,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
P106-090,Nvidia,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2402.0,104.0,24.02,20839.0,20947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9948441304244044,1.0,0.8919654365780303
P106-100,Nvidia,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5967.0,339.0,59.67,34239.0,35963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9520618413369296,1.0,0.9728053833106248
PHDGD Ivy 4,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,434.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
PHDGD Ivy 5,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,497.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
PHDGD Quantic C3,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,351.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
PHDGD Sapphire GR for Mobile 965,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,243.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
PHDGD Solo 1.2.0 x86,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,169.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
PHDGD Solo 2 x64,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,183.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Paravirtual device,Apple,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
Poison Ivy,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,783.0,7.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
PowerVR Rogue G6110,PowerVR,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
PowerVR Rogue GE8100,PowerVR,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
PowerVR Rogue GE8300,PowerVR,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
PowerVR Rogue GE8320,PowerVR,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
PowerVR Rogue GE8322,PowerVR,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
PowerVR Rogue GE9215,PowerVR,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
PowerVR Rogue GE9608,PowerVR,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
PowerVR Rogue GE9920,PowerVR,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
PowerVR Rogue GM9446,PowerVR,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
PowerVR Rogue GT7400 Plus,PowerVR,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Professional HD Driver,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,555.0,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Q12U-1,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0,600.0,51.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Q33 Express,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Q35 Embedded,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,303.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Q35 Express,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,28.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Q45/Q43 Express Chipset,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,29.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Q45/Q43 Express-Chipsatz,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,352.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Q965/Q963 Express,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,58.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
QUALCOMM Adreno,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
QXL KMDOD,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,203.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro 1000M,Nvidia,Unknown,Legacy,Unknown,54.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,201.0,5.99,0.0,1598.0,0.0,0.0,0.10990825688073395,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Quadro 1100M,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,734.0,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro 2000,Nvidia,Unknown,Legacy,Unknown,213.23,62.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0,294.0,9.42,0.0,3240.0,0.0,0.0,0.04417764854851569,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Quadro 2000 D,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.0,594.0,12.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro 2000D,Nvidia,Unknown,Legacy,Unknown,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,324.0,9.89,0.0,3236.0,0.0,0.0,0.07064285714285715,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Quadro 2000M,Nvidia,Unknown,Legacy,Unknown,229.74,55.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,249.0,7.73,0.0,2794.0,0.0,0.0,0.0336467310873161,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Quadro 2100M,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,765.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro 280 NVS PCIe,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,185.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro 3000M,Nvidia,Unknown,Legacy,Unknown,69.99,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,323.0,10.24,0.0,2894.0,0.0,0.0,0.14630661523074726,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Quadro 400,Unknown,Unknown,Legacy,Unknown,211.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,67.0,1.46,0.0,0.0,0.0,0.0,0.006919431279620853,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro 4000,Nvidia,Unknown,Legacy,Unknown,978.99,142.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.0,366.0,14.89,0.0,4183.0,0.0,0.0,0.015209552702274793,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Quadro 4000M,Nvidia,Unknown,Legacy,Unknown,232.06,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.0,256.0,13.07,0.0,4216.0,0.0,0.0,0.05632164095492545,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Quadro 410,Nvidia,Unknown,Legacy,Unknown,129.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,218.0,4.36,0.0,1446.0,0.0,0.0,0.0337984496124031,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0
Quadro 5000,Nvidia,Unknown,Legacy,Unknown,2368.9,152.0,0.0,0.0,0.0,0.0,0.0,0.0,1982.0,376.0,19.82,0.0,6232.0,0.0,0.0,0.008366752501160877,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Quadro 5000M,Unknown,Unknown,Legacy,Unknown,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.0,426.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro 500M,Unknown,Unknown,Legacy,Unknown,275.14,35.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,588.0,6.64,0.0,0.0,0.0,0.0,0.024133168568728647,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro 5010M,Unknown,Unknown,Legacy,Unknown,235.95,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1891.0,366.0,18.91,0.0,0.0,0.0,0.0,0.08014409832591651,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro 600,Nvidia,Unknown,Legacy,Unknown,76.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,225.0,5.46,0.0,1849.0,0.0,0.0,0.07184210526315789,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Quadro 6000,Nvidia,Unknown,Legacy,Unknown,4092.38,204.0,0.0,0.0,0.0,0.0,0.0,0.0,2689.0,458.0,26.89,0.0,8990.0,0.0,0.0,0.006570748561961499,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Quadro 7000,Unknown,Unknown,Legacy,Unknown,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,3505.0,397.0,35.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro CX,Unknown,Unknown,Legacy,Unknown,149.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,454.0,9.47,0.0,0.0,0.0,0.0,0.06315438479493166,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 1000,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,266.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 1100,Unknown,Unknown,Legacy,Unknown,212.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,178.0,0.36,0.0,0.0,0.0,0.0,0.0016902201981313675,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 1300,Unknown,Unknown,Legacy,Unknown,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,276.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 1400,Unknown,Unknown,Legacy,Unknown,245.01,70.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,152.0,1.24,0.0,0.0,0.0,0.0,0.005061017917636015,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 1500,Unknown,Unknown,Legacy,Unknown,115.01,65.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,105.0,1.9,0.0,0.0,0.0,0.0,0.016520302582384138,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 1500M,Unknown,Unknown,Legacy,Unknown,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,275.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 1600M,Unknown,Unknown,Legacy,Unknown,149.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,211.0,1.86,0.0,0.0,0.0,0.0,0.012408272181454303,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 1700,Unknown,Unknown,Legacy,Unknown,350.14,42.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,44.0,1.18,0.0,0.0,0.0,0.0,0.0033700805392128863,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 1700M,Unknown,Unknown,Legacy,Unknown,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,135.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 1800,Unknown,Unknown,Legacy,Unknown,135.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,90.0,4.05,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 1800M,Unknown,Unknown,Legacy,Unknown,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,73.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 2000,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,146.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 2500M,Unknown,Unknown,Legacy,Unknown,17.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,272.0,2.18,0.0,0.0,0.0,0.0,0.12457142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 2700,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,465.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 2700M,Unknown,Unknown,Legacy,Unknown,99.95,65.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,74.0,3.58,0.0,0.0,0.0,0.0,0.035817908954477236,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 2800M,Unknown,Unknown,Legacy,Unknown,190.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,80.0,4.33,0.0,0.0,0.0,0.0,0.022789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 3000,Unknown,Unknown,Legacy,Unknown,166.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,178.0,0.69,0.0,0.0,0.0,0.0,0.004141408078746773,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 3400/4400,Unknown,Unknown,Legacy,Unknown,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,239.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 3450,Unknown,Unknown,Legacy,Unknown,119.99,83.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,235.0,1.49,0.0,0.0,0.0,0.0,0.012417701475122927,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 3450/4000 SDI,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,130.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 350,Unknown,Unknown,Legacy,Unknown,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,378.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 3500,Unknown,Unknown,Legacy,Unknown,68.98,80.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,106.0,2.92,0.0,0.0,0.0,0.0,0.04233111046680197,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 3500M,Unknown,Unknown,Legacy,Unknown,99.99,45.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,309.0,3.06,0.0,0.0,0.0,0.0,0.030603060306030605,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 350M,Unknown,Unknown,Legacy,Unknown,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,132.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 3600M,Unknown,Unknown,Legacy,Unknown,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,365.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 360M,Unknown,Unknown,Legacy,Unknown,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,308.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 370,Unknown,Unknown,Legacy,Unknown,125.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,385.0,0.84,0.0,0.0,0.0,0.0,0.006719999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 370 LP,Unknown,Unknown,Legacy,Unknown,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,481.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 370 Low Profile,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,492.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 3700,Unknown,Unknown,Legacy,Unknown,213.27,78.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,158.0,3.84,0.0,0.0,0.0,0.0,0.01800534533689689,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 3700M,Unknown,Unknown,Legacy,Unknown,925.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,117.0,4.67,0.0,0.0,0.0,0.0,0.005048648648648649,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 370M,Unknown,Unknown,Legacy,Unknown,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,334.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 380,Unknown,Unknown,Legacy,Unknown,72.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,151.0,1.86,0.0,0.0,0.0,0.0,0.025655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro FX 380 LP,Unknown,Unknown,Legacy,Unknown,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,128.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
